Freilassing, St;83395;  14,81; 16 648; 8 060; 8 588
Diepholz, Stadt;49356;  104,68; 16 521; 8 156; 8 365
Gunzenhausen, St;91710;  82,72; 16 513; 7 893; 8 620
Finsterwalde, Stadt;03238;  77,21; 16 497; 7 893; 8 604
Penzberg, St;82377;  25,73; 16 479; 8 075; 8 404
Königstein im Taunus, Stadt;61462;  25,07; 16 474; 7 770; 8 704
Kelheim, St;93309;  76,70; 16 472; 8 274; 8 198
Remagen, Stadt;53424;  33,21; 16 469; 8 094; 8 375
Brakel, Stadt;33034;  173,92; 16 449; 8 293; 8 156
Sulzbach/ Saar, Stadt;66280;  16,07; 16 419; 8 040; 8 379
Kirchhain, Stadt;35274;  90,92; 16 412; 8 125; 8 287
Heidenau, Stadt;01809;  11,07; 16 399; 8 078; 8 321
Trossingen, Stadt;78647;  24,20; 16 394; 8 222; 8 172
Ginsheim-Gustavsburg, Stadt;65462;  13,94; 16 347; 8 003; 8 344
Hünfeld, Konrad-Zuse-Stadt;36088;  119,77; 16 327; 8 221; 8 106
Wurzen, Stadt;04808;  69,04; 16 293; 7 802; 8 491
Wendlingen am Neckar, Stadt;73240;  12,15; 16 282; 8 084; 8 198
Kierspe, Stadt;58566;  71,91; 16 272; 8 049; 8 223
Schwarzenbek, Stadt;21493;  11,56; 16 261; 8 000; 8 261
Halver, Stadt;58553;  77,23; 16 259; 7 967; 8 292
Reinheim, Stadt;64354;  27,70; 16 254; 8 004; 8 250
Vilshofen an der Donau, St;94474;  86,29; 16 250; 8 072; 8 178
Aue, Stadt;08280;  20,92; 16 235; 7 757; 8 478
Bürstadt, Stadt;68642;  34,46; 16 176; 8 044; 8 132
Bargteheide, Stadt;22941;  15,82; 16 135; 7 738; 8 397
Templin, Stadt;17268;  379,49; 16 117; 7 849; 8 268
Zeulenroda-Triebes, Stadt;07937;  135,14; 16 115; 7 812; 8 303
Lübbenau/Spreewald, Stadt;03222;  139,40; 16 109; 7 823; 8 286
Michelstadt, Stadt;64720;  86,98; 16 055; 7 928; 8 127
Preetz, Stadt;24211;  14,40; 16 032; 7 637; 8 395
Erwitte, Stadt;59597;  89,41; 16 018; 7 907; 8 111
Kelsterbach, Stadt;65451;  15,37; 16 001; 8 230; 7 771
Raunheim, Stadt;65479;  12,61; 16 000; 8 030; 7 970
Alsfeld, Stadt;36304;  129,69; 15 982; 7 880; 8 102
Freiberg am Neckar, Stadt;71691;  13,14; 15 959; 7 838; 8 121
Brackenheim, Stadt;74336;  45,75; 15 912; 7 974; 7 938
Schlüchtern, Stadt;36381;  113,31; 15 911; 7 848; 8 063
Straelen, Stadt;47638;  74,04; 15 901; 7 943; 7 958
Königslutter am Elm, Stadt;38154;  131,12; 15 880; 7 829; 8 051
Blaustein, Stadt;89134;  55,61; 15 873; 7 940; 7 933
Wadern, Stadt;66687;  111,14; 15 808; 7 832; 7 976
Bassum, Stadt;27211;  168,85; 15 737; 7 808; 7 929
Bad Wörishofen, St;86825;  57,79; 15 731; 7 445; 8 286
Bad Salzungen, Stadt;36433;  39,04; 15 696; 7 692; 8 004
Bad Lippspringe, Stadt;33175;  51,01; 15 695; 7 633; 8 062
Marbach am Neckar, Stadt;71672;  18,06; 15 682; 7 676; 8 006
Dieburg, Stadt;64807;  23,08; 15 592; 7 618; 7 974
Eilenburg, Stadt;04838;  46,84; 15 578; 7 520; 8 058
Weener, Stadt;26826;  81,23; 15 541; 7 755; 7 786
Clausthal-Zellerfeld, Berg- und Universitätsstadt;38678;  43,69; 15 523; 8 681; 6 842
Bad Arolsen, Stadt;34454;  126,38; 15 501; 7 633; 7 868
Markranstädt, Stadt;04420;  58,46; 15 489; 7 520; 7 969
Pocking, St;94060;  68,86; 15 482; 7 526; 7 956
Drensteinfurt, Stadt;48317;  106,60; 15 471; 7 679; 7 792
Walldorf, Stadt;69190;  19,91; 15 460; 7 739; 7 721
Schwalbach am Taunus, Stadt;65824;  6,47; 15 452; 7 432; 8 020
Rahden, Stadt;32369;  137,48; 15 451; 7 779; 7 672
Füssen, St;87629;  43,48; 15 425; 7 406; 8 019
Boppard, Stadt;56154;  74,88; 15 409; 7 542; 7 867
Breisach am Rhein, Stadt;79206;  54,59; 15 388; 7 624; 7 764
Ebersbach an der Fils, Stadt;73061;  26,26; 15 363; 7 641; 7 722
Taucha, Stadt;04425;  33,23; 15 356; 7 450; 7 906
Bad Bentheim, Stadt;48455;  99,99; 15 353; 7 623; 7 730
Bad Neustadt a.d.Saale, St;97616;  36,89; 15 334; 7 390; 7 944
Blomberg, Stadt;32825;  99,10; 15 274; 7 634; 7 640
Altdorf b.Nürnberg, St;90518;  48,59; 15 274; 7 526; 7 748
Hofgeismar, Stadt;34369;  86,39; 15 247; 7 373; 7 874
Künzelsau, Stadt;74653;  75,17; 15 246; 7 692; 7 554
Eppelheim, Stadt;69214;  5,70; 15 241; 7 494; 7 747
Hückeswagen, Schloss-Stadt;42499;  50,52; 15 214; 7 560; 7 654
Neustadt in Holstein, Stadt;23730;  19,74; 15 211; 7 190; 8 021
Ribnitz-Damgarten, Stadt;18311;  122,83; 15 208; 7 229; 7 979
Neustadt b.Coburg, GKSt;96465;  61,89; 15 181; 7 411; 7 770
Ober-Ramstadt, Stadt;64372;  41,88; 15 174; 7 464; 7 710
Kamenz, Stadt;01917;  53,25; 15 153; 7 448; 7 705
Brake (Unterweser), Stadt;26919;  38,30; 15 149; 7 385; 7 764
Lohr a.Main, St;97816;  90,42; 15 145; 7 496; 7 649
Witzenhausen, Stadt;37213;  126,69; 15 092; 7 350; 7 742
Hilchenbach, Stadt;57271;  81,12; 15 039; 7 451; 7 588
Landsberg, Stadt;06188;  125,38; 15 013; 7 512; 7 501
Löbau, Stadt;02708;  78,90; 15 003; 7 274; 7 729
Selb, GKSt;95100;  86,07; 14 999; 7 270; 7 729
Schriesheim, Stadt;69198;  31,61; 14 983; 7 271; 7 712
Munster, Stadt;29633;  194,52; 14 958; 7 706; 7 252
Mainburg, St;84048;  61,53; 14 926; 7 573; 7 353
Mittweida, Stadt, Hochschulstadt;09648;  41,26; 14 907; 7 410; 7 497
Langenau, Stadt;89129;  75,03; 14 892; 7 476; 7 416
Karlstadt, St;97753;  98,14; 14 885; 7 338; 7 547
Stadtbergen, St;86391;  11,49; 14 848; 7 186; 7 662
Gehrden, Stadt;30989;  43,24; 14 845; 7 102; 7 743
Hohenstein-Ernstthal, Stadt;09337;  18,58; 14 820; 7 097; 7 723
Lauchhammer, Stadt;01979;  88,90; 14 791; 7 203; 7 588
Markgröningen, Stadt;71706;  28,15; 14 752; 7 448; 7 304
Mindelheim, St;87719;  56,42; 14 748; 7 339; 7 409
Olsberg, Stadt;59939;  118,00; 14 747; 7 326; 7 421
Fritzlar, Dom- und Kaiserstadt;34560;  88,78; 14 715; 7 255; 7 460
Kraichtal, Stadt;76703;  80,59; 14 701; 7 315; 7 386
Neu-Anspach, Stadt;61267;  36,14; 14 698; 7 252; 7 446
Spenge, Stadt;32139;  40,35; 14 681; 7 173; 7 508
Eberbach, Stadt;69412;  81,15; 14 670; 7 065; 7 605
Meerane, Stadt;08393;  19,81; 14 659; 7 028; 7 631
Oschatz, Stadt;04758;  55,44; 14 609; 7 145; 7 464
Lauda-Königshofen, Stadt;97922;  94,44; 14 588; 7 260; 7 328
Ottweiler, Stadt;66564;  45,56; 14 571; 7 252; 7 319
Bad Wurzach, Stadt;88410;  182,24; 14 564; 7 433; 7 131
Bitburg, Stadt;54634;  47,55; 14 540; 6 995; 7 545
Sandersdorf-Brehna, Stadt;06792;  81,84; 14 530; 7 093; 7 437
Ratzeburg, Stadt;23909;  30,29; 14 528; 6 862; 7 666
Dorfen, St;84405;  99,56; 14 494; 7 269; 7 225
Dippoldiswalde, Stadt;01744;  103,99; 14 478; 7 173; 7 305
Pattensen, Stadt;30982;  67,13; 14 447; 7 041; 7 406
Hettstedt, Stadt;06333;  36,93; 14 444; 7 086; 7 358
Genthin, Stadt;39307;  230,73; 14 402; 7 152; 7 250
Sassenberg, Stadt;48336;  78,08; 14 371; 7 238; 7 133
Rotenburg a. d. Fulda, Stadt;36199;  79,83; 14 349; 7 157; 7 192
Uslar, Stadt;37170;  113,58; 14 345; 7 059; 7 286
Uhingen, Stadt;73066;  24,79; 14 312; 7 083; 7 229
Münsingen, Stadt;72525;  116,93; 14 311; 7 063; 7 248
Wittstock/Dosse, Stadt;16909;  420,24; 14 291; 7 043; 7 248
Frankenberg/Sa., Stadt;09669;  65,62; 14 288; 7 092; 7 196
Jessen (Elster), Stadt;06917;  352,12; 14 247; 7 094; 7 153
Usingen, Stadt;61250;  55,83; 14 229; 7 007; 7 222
Immenstadt i.Allgäu, St;87509;  81,43; 14 207; 6 921; 7 286
Gernsbach, Stadt;76593;  82,03; 14 202; 6 984; 7 218
Jever, Stadt;26441;  42,23; 14 201; 6 767; 7 434
Erlensee, Stadt;63526;  18,59; 14 196; 7 034; 7 162
Schneeberg, Stadt;08289;  23,35; 14 193; 6 907; 7 286
Wanzleben-Börde, Stadt;39164;  188,07; 14 175; 7 107; 7 068
Bad Camberg, Stadt;65520;  54,63; 14 148; 6 979; 7 169
Bad Bramstedt, Stadt;24576;  24,14; 14 139; 6 965; 7 174
Lauterbach (Hessen), Kreisstadt;36341;  102,00; 14 110; 6 988; 7 122
Plochingen, Stadt;73207;  10,64; 14 086; 6 950; 7 136
Wilsdruff, Stadt;01723;  81,60; 14 004; 6 929; 7 075
Bebra, Stadt;36179;  93,64; 13 963; 6 892; 7 071
Murrhardt, Stadt;71540;  71,15; 13 953; 6 905; 7 048
Homberg (Efze), Reformationsstadt, Kreisstadt;34576;  99,99; 13 950; 6 951; 6 999
Leuna, Stadt;06237;  87,71; 13 911; 6 937; 6 974
Oberndorf am Neckar, Stadt;78727;  55,92; 13 907; 6 936; 6 971
Langenselbold, Stadt;63505;  26,26; 13 900; 6 787; 7 113
Oebisfelde-Weferlingen, Stadt;39646;  249,31; 13 889; 6 998; 6 891
Kalkar, Stadt;47546;  88,20; 13 880; 6 882; 6 998
Lübben (Spreewald), Stadt;15907;  120,85; 13 861; 6 669; 7 192
Isny im Allgäu, Stadt;88316;  85,39; 13 846; 6 872; 6 974
Schwabmünchen, St;86830;  55,50; 13 837; 6 810; 7 027
Stein, St;90547;  19,51; 13 828; 6 573; 7 255
Markdorf, Stadt;88677;  40,91; 13 811; 6 794; 7 017
Bad Laasphe, Stadt;57334;  135,95; 13 802; 6 940; 6 862
Angermünde, Stadt;16278;  324,20; 13 797; 6 623; 7 174
Neustadt a.d.Donau, St;93333;  93,53; 13 797; 7 055; 6 742
Zeven, Stadt;27404;  74,14; 13 797; 6 982; 6 815
Grünberg, Stadt;35305;  89,24; 13 717; 6 775; 6 942
Biedenkopf, Stadt;35216;  90,33; 13 713; 6 827; 6 886
Eppstein, Stadt;65817;  24,21; 13 702; 6 747; 6 955
Aßlar, Stadt;35614;  43,57; 13 655; 6 753; 6 902
Melsungen, Stadt;34212;  63,10; 13 647; 6 730; 6 917
Abensberg, St;93326;  60,27; 13 646; 7 052; 6 594
Bergen auf Rügen, Stadt;18528;  51,49; 13 618; 6 534; 7 084
Schwentinental, Stadt;24223;  17,82; 13 608; 6 594; 7 014
Neutraubling, St;93073;  9,75; 13 593; 6 686; 6 907
Südliches Anhalt, Stadt;06369;  191,54; 13 588; 6 752; 6 836
Eggenfelden, St;84307;  44,35; 13 532; 6 639; 6 893
Erbach, Kreisstadt;64711;  61,53; 13 513; 6 518; 6 995
Grafing b.München, St;85567;  29,57; 13 502; 6 573; 6 929
Solms, Stadt;35606;  34,05; 13 497; 6 700; 6 797
Lorsch, Karolingerstadt;64653;  25,24; 13 492; 6 524; 6 968
Grünstadt, Stadt;67269;  18,09; 13 468; 6 611; 6 857
Zehdenick, Stadt;16792;  223,06; 13 463; 6 731; 6 732
Bad Soden-Salmünster, Stadt;63628;  58,60; 13 463; 6 625; 6 838
Eichstätt, GKSt;85072;  47,78; 13 457; 6 573; 6 884
Asperg, Stadt;71679;  5,80; 13 437; 6 676; 6 761
Weißenhorn, St;89264;  53,72; 13 428; 6 767; 6 661
Haßfurt, St;97437;  52,66; 13 385; 6 618; 6 767
Erbach, Stadt;89155;  63,29; 13 376; 6 742; 6 634
Hilpoltstein, St;91161;  89,71; 13 358; 6 802; 6 556
Philippsburg, Stadt;76661;  50,54; 13 345; 6 850; 6 495
Tornesch, Stadt;25436;  20,61; 13 319; 6 535; 6 784
Höchstadt a.d.Aisch, St;91315;  70,87; 13 319; 6 632; 6 687
Beverungen, Stadt;37688;  98,09; 13 313; 6 591; 6 722
Bergen, Stadt;29303;  164,40; 13 313; 6 586; 6 727
Lich, Stadt;35423;  77,63; 13 301; 6 537; 6 764
Vöhringen, St;89269;  23,69; 13 298; 6 535; 6 763
Pegnitz, St;91257;  99,98; 13 294; 6 489; 6 805
Bad Salzdetfurth, Stadt;31162;  67,20; 13 281; 6 492; 6 789
Neckargemünd, Stadt;69151;  26,16; 13 268; 6 469; 6 799
Tauberbischofsheim, Stadt;97941;  69,29; 13 256; 6 579; 6 677
Löningen, Stadt;49624;  143,53; 13 218; 6 606; 6 612
Wolfhagen, Stadt;34466;  111,95; 13 199; 6 679; 6 520
Landau a.d.Isar, St;94405;  84,39; 13 182; 6 523; 6 659
Sendenhorst, Stadt;48324;  96,95; 13 182; 6 537; 6 645
Pfullendorf, Stadt;88630;  90,50; 13 178; 6 567; 6 611
Herbrechtingen, Stadt;89542;  58,63; 13 174; 6 513; 6 661
Burglengenfeld, St;93133;  93,26; 13 129; 6 398; 6 731
Bad Dürrheim, Stadt;78073;  62,08; 13 121; 6 340; 6 781
Wiesmoor, Stadt;26639;  82,94; 13 116; 6 365; 6 751
Rödental, St;96472;  49,97; 13 115; 6 487; 6 628
Waltershausen, Stadt;99880;  60,62; 13 110; 6 506; 6 604
Östringen, Stadt;76684;  53,28; 13 104; 6 732; 6 372
Quakenbrück, Stadt;49610;  17,96; 13 090; 6 455; 6 635
Weilburg, Stadt;35781;  57,50; 13 086; 6 540; 6 546
Herzberg am Harz, Stadt;37412;  71,88; 13 051; 6 377; 6 674
Velen, Stadt;46342;  70,75; 13 044; 6 648; 6 396
Montabaur, Stadt;56410;  33,77; 13 042; 6 269; 6 773
Möckern, Stadt;39291;  523,94; 13 030; 6 609; 6 421
Holzgerlingen, Stadt;71088;  13,39; 12 984; 6 411; 6 573
Dinklage, Stadt;49413;  72,81; 12 963; 6 559; 6 404
Plattling, St;94447;  35,90; 12 960; 6 485; 6 475
Krumbach (Schwaben), St;86381;  44,64; 12 953; 6 388; 6 565
Schleiden, Stadt;53937;  121,67; 12 934; 6 387; 6 547
Ettenheim, Stadt;77955;  48,80; 12 932; 6 251; 6 681
Wehr, Stadt;79664;  35,66; 12 924; 6 254; 6 670
St. Georgen im Schwarzwald, Stadt;78112;  59,84; 12 882; 6 381; 6 501
Steinheim, Stadt;32839;  75,69; 12 877; 6 395; 6 482
Neustadt a.d.Aisch, St;91413;  61,21; 12 875; 6 221; 6 654
Winterberg, Stadt;59955;  147,95; 12 844; 6 423; 6 421
Treuchtlingen, St;91757;  103,38; 12 833; 6 472; 6 361
Altötting, St;84503;  23,07; 12 808; 6 059; 6 749
Brunsbüttel, Stadt;25541;  65,20; 12 801; 6 433; 6 368
Linden, Stadt;35440;  22,77; 12 764; 6 382; 6 382
Spaichingen, Stadt;78549;  18,50; 12 762; 6 317; 6 445
Wasserburg a.Inn, St;83512;  18,80; 12 759; 6 402; 6 357
Sulingen, Stadt;27232;  110,83; 12 755; 6 335; 6 420
Borken (Hessen), Stadt;34582;  82,30; 12 741; 6 417; 6 324
Haselünne, Stadt;49740;  159,43; 12 728; 6 351; 6 377
Schüttorf, Stadt;48465;  19,45; 12 676; 6 372; 6 304
Buchloe, St;86807;  36,18; 12 667; 6 239; 6 428
Anklam, Stadt;17389;  56,68; 12 635; 6 006; 6 629
Fehmarn, Stadt;23769;  185,49; 12 552; 6 152; 6 400
Wernau (Neckar), Stadt;73249;  10,89; 12 532; 6 302; 6 230
Olfen, Stadt;59399;  52,43; 12 470; 6 091; 6 379
Wächtersbach, Stadt;63607;  50,79; 12 447; 6 171; 6 276
Hadamar, Stadt;65589;  40,99; 12 444; 6 253; 6 191
Preußisch Oldendorf, Stadt;32361;  68,75; 12 432; 6 106; 6 326
Linnich, Stadt;52441;  65,43; 12 420; 6 142; 6 278
Pfarrkirchen, St;84347;  52,35; 12 410; 6 025; 6 385
Hungen, Stadt;35410;  86,78; 12 407; 6 120; 6 287
Hersbruck, St;91217;  22,91; 12 388; 6 110; 6 278
Bad Windsheim, St;91438;  78,24; 12 379; 6 051; 6 328
Bad Urach, Stadt;72574;  55,42; 12 373; 6 118; 6 255
Perleberg, Stadt;19348;  138,69; 12 367; 6 142; 6 225
Neustadt i. Sa., Stadt;01844;  83,12; 12 341; 5 963; 6 378
Bad Freienwalde (Oder), Stadt;16259;  131,11; 12 316; 5 995; 6 321
Jüterbog, Stadt;14913;  176,48; 12 308; 6 017; 6 291
Ludwigslust, Stadt;19288;  78,63; 12 306; 5 905; 6 401
Feuchtwangen, St;91555;  137,21; 12 287; 6 162; 6 125
Ebersbach-Neugersdorf, Stadt;02730;  20,45; 12 265; 5 948; 6 317
Rosbach v. d. Höhe, Stadt;61191;  45,33; 12 262; 6 100; 6 162
Twistringen, Stadt;27239;  114,37; 12 257; 6 193; 6 064
Schongau, St;86956;  21,34; 12 252; 6 127; 6 125
Neuenburg am Rhein, Stadt;79395;  44,10; 12 234; 6 072; 6 162
Gladenbach, Stadt;35075;  72,28; 12 225; 6 065; 6 160
Besigheim, Stadt;74354;  16,83; 12 215; 6 068; 6 147
Bad Wünnenberg, Stadt;33181;  161,30; 12 200; 6 071; 6 129
Eisenberg, Stadt;07607;  24,67; 12 199; 6 203; 5 996
Gaildorf, Stadt;74405;  62,59; 12 180; 6 004; 6 176
Sulz am Neckar, Stadt;72172;  87,62; 12 173; 6 040; 6 133
Wolgast, Stadt;17438;  61,75; 12 172; 5 968; 6 204
Weinsberg, Stadt;74189;  22,22; 12 168; 6 119; 6 049
Beelitz, Stadt;14547;  181,29; 12 166; 6 106; 6 060
Burladingen, Stadt;72393;  123,31; 12 164; 5 967; 6 197
Steinheim an der Murr, Stadt;71711;  23,18; 12 162; 6 015; 6 147
Titisee-Neustadt, Stadt;79822;  89,64; 12 151; 6 001; 6 150
Zwönitz, Stadt;08297;  64,24; 12 126; 5 885; 6 241
Bad Doberan, Stadt;18209;  32,85; 12 124; 5 814; 6 310
Hessisch Lichtenau, Stadt;37235;  105,87; 12 120; 6 077; 6 043
Pößneck, Stadt;07381;  24,43; 12 117; 5 847; 6 270
Ebersberg, St;85560;  40,84; 12 116; 5 969; 6 147
Blaubeuren, Stadt;89143;  79,13; 12 104; 6 095; 6 009
Coswig (Anhalt), Stadt;06869;  295,75; 12 095; 6 127; 5 968
Hemsbach, Stadt;69502;  12,85; 12 085; 5 960; 6 125
Monschau, Stadt;52156;  94,60; 12 065; 6 068; 5 997
Pritzwalk, Stadt;16928;  167,47; 12 050; 5 953; 6 097
Neuenrade, Stadt;58809;  54,10; 12 012; 5 981; 6 031
Röthenbach a.d.Pegnitz, St;90552;  14,29; 11 977; 5 754; 6 223
Gräfenhainichen, Stadt;06773;  158,94; 11 919; 5 812; 6 107
Bad Dürrenberg, Stadt;06231;  36,15; 11 844; 5 835; 6 009
Drolshagen, Stadt;57489;  67,11; 11 837; 5 963; 5 874
Velten, Stadt;16727;  23,36; 11 815; 5 799; 6 016
Bopfingen, Stadt;73441;  76,94; 11 772; 5 825; 5 947
Oestrich-Winkel, Stadt;65375;  59,53; 11 738; 5 740; 5 998
Geisenheim, Hochschulstadt;65366;  40,35; 11 730; 5 741; 5 989
Hagenow, Stadt;19230;  67,54; 11 713; 5 768; 5 945
Vilsbiburg, St;84137;  68,84; 11 711; 5 872; 5 839
Roding, St;93426;  113,70; 11 706; 5 832; 5 874
Erkner, Stadt;15537;  16,53; 11 695; 5 551; 6 144
Langelsheim, Stadt;38685;  48,81; 11 684; 5 817; 5 867
Osterhofen, St;94486;  111,17; 11 676; 5 825; 5 851
Hildburghausen, Stadt;98646;  72,90; 11 661; 5 765; 5 896
Hauzenberg, St;94051;  82,79; 11 603; 5 783; 5 820
Dinkelsbühl, GKSt;91550;  75,16; 11 600; 5 709; 5 891
Billerbeck, Stadt;48727;  91,37; 11 594; 5 805; 5 789
Wittingen, Stadt;29378;  225,83; 11 589; 5 848; 5 741
Lichtenstein/Sa., Stadt;09350;  15,47; 11 584; 5 557; 6 027
Walldürn, Stadt;74731;  105,91; 11 565; 5 880; 5 685
Ladenburg, Stadt;68526;  19,00; 11 555; 5 645; 5 910
Balve, Stadt;58802;  74,81; 11 517; 5 715; 5 802
Lindenberg i.Allgäu, St;88161;  11,84; 11 500; 5 648; 5 852
Lauenburg/ Elbe, Stadt;21481;  9,55; 11 498; 5 757; 5 741
Wolmirstedt, Stadt;39326;  54,29; 11 475; 5 585; 5 890
Miesbach, St;83714;  32,44; 11 414; 5 541; 5 873
Bad Fallingbostel, Stadt;29683;  63,70; 11 413; 5 640; 5 773
Schöningen, Stadt;38364;  35,47; 11 405; 5 618; 5 787
Ochsenfurt, St;97199;  63,57; 11 393; 5 678; 5 715
Werther (Westf.), Stadt;33824;  35,42; 11 365; 5 688; 5 677
Laichingen, Stadt;89150;  69,83; 11 347; 5 776; 5 571
Stollberg/Erzgeb., Stadt;09366;  38,99; 11 333; 5 465; 5 868
Rheinau, Stadt;77866;  73,50; 11 250; 5 653; 5 597
Trostberg, St;83308;  51,55; 11 234; 5 504; 5 730
Schwaigern, Stadt;74193;  49,49; 11 229; 5 707; 5 522
Osterwieck, Stadt;38835;  212,87; 11 221; 5 669; 5 552
Lauffen am Neckar, Stadt;74348;  22,63; 11 201; 5 498; 5 703
Glückstadt, Stadt;25348;  22,75; 11 190; 5 448; 5 742
Schmölln, Stadt;04626;  41,61; 11 171; 5 492; 5 679
Bischofswerda, Stadt;01877;  46,21; 11 169; 5 341; 5 828
Mülheim-Kärlich, Stadt;56218;  16,42; 11 157; 5 495; 5 662
Oelsnitz/Erzgeb., Stadt;09376;  26,28; 11 141; 5 400; 5 741
Geisenfeld, St;85290;  88,30; 11 130; 5 886; 5 244
Marktheidenfeld, St;97828;  35,70; 11 126; 5 380; 5 746
Maxhütte-Haidhof, St;93142;  34,69; 11 120; 5 588; 5 532
Bad Belzig, Stadt;14806;  236,06; 11 113; 5 474; 5 639
Hammelburg, St;97762;  128,88; 11 093; 5 488; 5 605
Rothenburg ob der Tauber, GKSt;91541;  41,67; 11 085; 5 389; 5 696
Braunsbedra, Stadt;06242;  74,30; 11 085; 5 644; 5 441
Demmin, Hansestadt;17109;  82,06; 11 052; 5 281; 5 771
Welzheim, Stadt;73642;  37,99; 11 043; 5 408; 5 635
Diez, Stadt;65582;  12,41; 11 011; 5 695; 5 316
Rüthen, Stadt;59602;  158,15; 10 955; 5 691; 5 264
Braunfels, Stadt;35619;  47,29; 10 954; 5 334; 5 620
Gengenbach, Stadt;77723;  61,90; 10 940; 5 255; 5 685
Querfurt, Stadt;06268;  155,42; 10 915; 5 319; 5 596
Flöha, Stadt;09557;  27,76; 10 894; 5 242; 5 652
Donzdorf, Stadt;73072;  39,82; 10 894; 5 469; 5 425
Tangerhütte, Stadt;39517;  294,83; 10 884; 5 413; 5 471
Regen, St;94209;  65,14; 10 884; 5 423; 5 461
Lauingen (Donau), St;89415;  44,39; 10 869; 5 367; 5 502
Gronau (Leine), Stadt;31028;  88,39; 10 849; 5 294; 5 555
Bad Schwalbach, Kreisstadt;65307;  40,27; 10 849; 5 410; 5 439
Bad Nenndorf, Stadt;31542;  23,22; 10 840; 5 130; 5 710
Lorch, Stadt;73547;  34,28; 10 796; 5 442; 5 354
Meßstetten, Stadt;72469;  76,80; 10 792; 5 602; 5 190
Herbolzheim, Stadt;79336;  35,48; 10 787; 5 415; 5 372
Nossen, Stadt;01683;  122,74; 10 771; 5 395; 5 376
Burgstädt, Stadt;09217;  25,87; 10 764; 5 249; 5 515
Oberharz am Brocken, Stadt;38875;  271,52; 10 731; 5 229; 5 502
Rutesheim, Stadt;71277;  16,22; 10 717; 5 305; 5 412
Engen, Stadt;78234;  70,56; 10 644; 5 256; 5 388
Isselburg, Stadt;46419;  42,80; 10 634; 5 360; 5 274
Lichtenau, Stadt;33165;  192,57; 10 632; 5 487; 5 145
Bad Iburg, Stadt;49186;  36,50; 10 630; 5 133; 5 497
Felsberg, Stadt;34587;  83,28; 10 611; 5 230; 5 381
Zella-Mehlis, Stadt;98544;  28,07; 10 595; 5 169; 5 426
Bad Lauterberg im Harz, Stadt;37431;  41,56; 10 548; 5 058; 5 490
Haigerloch, Stadt;72401;  76,44; 10 547; 5 263; 5 284
Gommern, Stadt;39245;  159,98; 10 543; 5 138; 5 405
Steinbach (Taunus), Stadt;61449;  4,40; 10 536; 5 090; 5 446
Boizenburg/ Elbe, Stadt;19258;  47,43; 10 527; 5 218; 5 309
Langenzenn, St;90579;  46,33; 10 511; 5 079; 5 432
Tangermünde, Stadt;39590;  89,87; 10 471; 5 056; 5 415
Riedlingen, Stadt;88499;  64,95; 10 463; 5 232; 5 231
Grevesmühlen, Stadt;23936;  52,38; 10 440; 5 092; 5 348
Oelsnitz/Vogtl., Stadt;08606;  53,67; 10 435; 5 095; 5 340
Altensteig, Stadt;72213;  53,19; 10 406; 5 220; 5 186
Pasewalk, Stadt;17309;  55,21; 10 403; 4 917; 5 486
Waldkirchen, St;94065;  80,01; 10 384; 5 123; 5 261
Steinau an der Straße, Brüder-Grimm-Stadt;36396;  104,87; 10 335; 5 124; 5 211
Bad Staffelstein, St;96231;  99,51; 10 322; 5 081; 5 241
Barmstedt, Stadt;25355;  17,17; 10 283; 5 034; 5 249
Münchberg, St;95213;  68,78; 10 242; 4 915; 5 327
Weilheim an der Teck, Stadt;73235;  26,51; 10 237; 5 142; 5 095
Meuselwitz, Stadt;04610;  53,66; 10 230; 4 943; 5 287
Büdelsdorf, Stadt;24782;  6,48; 10 230; 4 942; 5 288
Lollar, Stadt;35457;  21,41; 10 226; 5 080; 5 146
Rehburg-Loccum, Stadt;31547;  99,97; 10 219; 5 167; 5 052
Friedrichsthal, Stadt;66299;  8,99; 10 213; 4 996; 5 217
Gemünden a.Main, St;97737;  75,06; 10 204; 5 068; 5 136
Klötze, Stadt;38486;  278,29; 10 201; 5 019; 5 182
Gernsheim, Schöfferstadt;64579;  40,11; 10 178; 5 030; 5 148
Erlenbach a.Main, St;63906;  16,31; 10 138; 5 034; 5 104
Aulendorf, Stadt;88326;  52,34; 10 137; 5 090; 5 047
Aichtal, Stadt;72631;  23,60; 10 129; 5 180; 4 949
Süßen, Stadt;73079;  12,79; 10 100; 5 074; 5 026
Frohburg, Stadt;04654;  108,51; 10 085; 4 983; 5 102
Betzdorf, Stadt;57518;  9,56; 10 082; 4 941; 5 141
Schotten, Stadt;63679;  133,56; 10 063; 5 176; 4 887
Wildau, Stadt;15745;  9,10; 10 057; 4 923; 5 134
Blumberg, Stadt;78176;  98,72; 9 996; 5 042; 4 954
Wilkau-Haßlau, Stadt;08112;  12,65; 9 973; 4 729; 5 244
Osterburg (Altmark), Hansestadt;39606;  229,76; 9 973; 4 850; 5 123
Kenzingen, Stadt;79341;  36,93; 9 949; 4 987; 4 962
Niebüll, Stadt;25899;  30,63; 9 946; 4 804; 5 142
Wildberg, Stadt;72218;  56,68; 9 937; 4 987; 4 950
Neuenhaus, Stadt;49828;  31,37; 9 925; 4 974; 4 951
Bogen, St;94327;  49,74; 9 920; 4 969; 4 951
Wettin-Löbejün, Stadt;06193;  127,11; 9 903; 4 895; 5 008
